Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget,Per Student Budget,Spending Ranges (Per Student)
305,Christine Patel,F,9th,Huang High School,99,94,0,District,2917,1910635,655.00,$645-675
306,David Lopez,M,9th,Huang High School,95,95,0,District,2917,1910635,655.00,$645-675
307,Nathan Baird,M,11th,Huang High School,68,59,0,District,2917,1910635,655.00,$645-675
308,Samuel Castillo,M,11th,Huang High School,98,57,0,District,2917,1910635,655.00,$645-675
309,Rebecca Payne,F,11th,Huang High School,77,66,0,District,2917,1910635,655.00,$645-675
310,Carl Johnson,M,10th,Huang High School,64,95,0,District,2917,1910635,655.00,$645-675
311,William Adams,M,12th,Huang High School,85,82,0,District,2917,1910635,655.00,$645-675
312,Paula Harrison,F,11th,Huang High School,81,91,0,District,2917,1910635,655.00,$645-675
313,Wayne Atkinson,M,11th,Huang High School,86,63,0,District,2917,1910635,655.00,$645-675
314,Lindsay Frank,F,9th,Huang High School,92,66,0,District,2917,1910635,655.00,$645-675
315,Jose Garcia,M,10th,Huang High School,67,84,0,District,2917,1910635,655.00,$645-675
316,Andrew Gaines,M,12th,Huang High School,68,87,0,District,2917,1910635,655.00,$645-675
317,Rachael Liu,F,10th,Huang High School,77,79,0,District,2917,1910635,655.00,$645-675
318,Donald Lewis,M,11th,Huang High School,72,72,0,District,2917,1910635,655.00,$645-675
319,Shane Edwards,M,9th,Huang High School,74,59,0,District,2917,1910635,655.00,$645-675
320,Todd Levy,M,12th,Huang High School,91,94,0,District,2917,1910635,655.00,$645-675
321,Joanna Moore,F,10th,Huang High School,84,66,0,District,2917,1910635,655.00,$645-675
322,Michael Lewis,M,9th,Huang High School,98,90,0,District,2917,1910635,655.00,$645-675
323,James Robinson,M,9th,Huang High School,91,60,0,District,2917,1910635,655.00,$645-675
324,Jeffrey Arellano,M,9th,Huang High School,89,87,0,District,2917,1910635,655.00,$645-675
325,Heather Allen MD,F,11th,Huang High School,96,94,0,District,2917,1910635,655.00,$645-675
326,Lori Villarreal,F,9th,Huang High School,66,81,0,District,2917,1910635,655.00,$645-675
327,Robert Harper,M,12th,Huang High School,78,85,0,District,2917,1910635,655.00,$645-675
328,Karen Villegas,F,9th,Huang High School,76,57,0,District,2917,1910635,655.00,$645-675
329,Tracey Crane,F,9th,Huang High School,77,97,0,District,2917,1910635,655.00,$645-675
330,Elizabeth Allen,F,9th,Huang High School,73,77,0,District,2917,1910635,655.00,$645-675
331,Jorge Lynn,M,11th,Huang High School,93,66,0,District,2917,1910635,655.00,$645-675
332,Harold Gordon,M,11th,Huang High School,98,66,0,District,2917,1910635,655.00,$645-675
333,Nicholas Mcclain,M,9th,Huang High School,76,90,0,District,2917,1910635,655.00,$645-675
334,Tanya Harris,F,11th,Huang High School,85,86,0,District,2917,1910635,655.00,$645-675
335,Amy Smith,F,12th,Huang High School,93,93,0,District,2917,1910635,655.00,$645-675
336,Kathy Morse,F,11th,Huang High School,64,91,0,District,2917,1910635,655.00,$645-675
337,Andrea Wood,F,10th,Huang High School,77,70,0,District,2917,1910635,655.00,$645-675
338,Maureen Massey,F,9th,Huang High School,98,76,0,District,2917,1910635,655.00,$645-675
339,Daniel Smith,M,11th,Huang High School,66,81,0,District,2917,1910635,655.00,$645-675
340,Alexandra Smith,F,11th,Huang High School,78,77,0,District,2917,1910635,655.00,$645-675
341,Caitlin Hall,F,11th,Huang High School,72,58,0,District,2917,1910635,655.00,$645-675
342,Jose Carlson,M,11th,Huang High School,90,91,0,District,2917,1910635,655.00,$645-675
343,Deborah Macias,F,9th,Huang High School,90,87,0,District,2917,1910635,655.00,$645-675
344,Dwayne Rice,M,11th,Huang High School,99,78,0,District,2917,1910635,655.00,$645-675
345,Matthew Harris,M,10th,Huang High School,69,80,0,District,2917,1910635,655.00,$645-675
346,Eric Bowman,M,9th,Huang High School,80,94,0,District,2917,1910635,655.00,$645-675
347,Samuel Ali,M,9th,Huang High School,66,91,0,District,2917,1910635,655.00,$645-675
348,David Miller,M,12th,Huang High School,70,92,0,District,2917,1910635,655.00,$645-675
349,James Moreno,M,11th,Huang High School,89,63,0,District,2917,1910635,655.00,$645-675
350,Brooke Austin,F,11th,Huang High School,78,98,0,District,2917,1910635,655.00,$645-675
351,Alisha Martin,F,10th,Huang High School,65,68,0,District,2917,1910635,655.00,$645-675
352,Neil Rodriguez,M,10th,Huang High School,98,69,0,District,2917,1910635,655.00,$645-675
353,Gary Williams,M,10th,Huang High School,73,56,0,District,2917,1910635,655.00,$645-675
354,Michael Pittman,M,12th,Huang High School,89,60,0,District,2917,1910635,655.00,$645-675
355,Stephanie Palmer,F,10th,Huang High School,85,91,0,District,2917,1910635,655.00,$645-675
356,Christine Perry,F,11th,Huang High School,92,97,0,District,2917,1910635,655.00,$645-675
357,Suzanne David,F,10th,Huang High School,83,62,0,District,2917,1910635,655.00,$645-675
358,Amber Smith,F,12th,Huang High School,82,75,0,District,2917,1910635,655.00,$645-675
359,Ryan Jones,M,9th,Huang High School,94,62,0,District,2917,1910635,655.00,$645-675
360,Emily Ford,F,9th,Huang High School,79,61,0,District,2917,1910635,655.00,$645-675
361,Kelsey Shea,F,12th,Huang High School,85,66,0,District,2917,1910635,655.00,$645-675
362,Katherine Wallace,F,12th,Huang High School,65,56,0,District,2917,1910635,655.00,$645-675
363,Erica Conway,F,11th,Huang High School,79,72,0,District,2917,1910635,655.00,$645-675
364,Tyler Parker,M,11th,Huang High School,88,56,0,District,2917,1910635,655.00,$645-675
365,Michael Parks,M,9th,Huang High School,93,58,0,District,2917,1910635,655.00,$645-675
366,Elizabeth Hunt,F,12th,Huang High School,91,58,0,District,2917,1910635,655.00,$645-675
367,Grant Jackson,M,11th,Huang High School,78,61,0,District,2917,1910635,655.00,$645-675
368,Daniel Matthews,M,9th,Huang High School,78,78,0,District,2917,1910635,655.00,$645-675
369,Diana Silva,F,9th,Huang High School,69,82,0,District,2917,1910635,655.00,$645-675
370,Frank Garza,M,11th,Huang High School,84,95,0,District,2917,1910635,655.00,$645-675
371,Terri Fischer,F,10th,Huang High School,68,55,0,District,2917,1910635,655.00,$645-675
372,Robert Goodwin,M,12th,Huang High School,95,92,0,District,2917,1910635,655.00,$645-675
373,Bobby Ruiz,M,10th,Huang High School,65,97,0,District,2917,1910635,655.00,$645-675
374,Stephanie Taylor,F,12th,Huang High School,75,97,0,District,2917,1910635,655.00,$645-675
375,Erin Hill,F,10th,Huang High School,68,98,0,District,2917,1910635,655.00,$645-675
376,Erin Cohen,F,10th,Huang High School,71,74,0,District,2917,1910635,655.00,$645-675
377,Jeffrey Morris,M,9th,Huang High School,84,57,0,District,2917,1910635,655.00,$645-675
378,Elizabeth Simpson,F,10th,Huang High School,97,63,0,District,2917,1910635,655.00,$645-675
379,Jennifer Davis,F,11th,Huang High School,96,68,0,District,2917,1910635,655.00,$645-675
380,Rachel Burton,F,9th,Huang High School,75,75,0,District,2917,1910635,655.00,$645-675
381,Joseph Wilkins,M,9th,Huang High School,66,95,0,District,2917,1910635,655.00,$645-675
382,Lawrence Montgomery,M,11th,Huang High School,87,70,0,District,2917,1910635,655.00,$645-675
383,Patricia Howard,F,11th,Huang High School,70,65,0,District,2917,1910635,655.00,$645-675
384,Jessica Hanson,F,11th,Huang High School,84,55,0,District,2917,1910635,655.00,$645-675
385,Donna Dean,F,10th,Huang High School,98,77,0,District,2917,1910635,655.00,$645-675
386,Edwin Reid,M,9th,Huang High School,69,57,0,District,2917,1910635,655.00,$645-675
387,Jodi Brown,F,12th,Huang High School,70,85,0,District,2917,1910635,655.00,$645-675
388,Elizabeth Richard,F,9th,Huang High School,90,88,0,District,2917,1910635,655.00,$645-675
389,Aaron Martinez,M,9th,Huang High School,85,72,0,District,2917,1910635,655.00,$645-675
390,Stephen Fischer,M,9th,Huang High School,81,88,0,District,2917,1910635,655.00,$645-675
391,Diana Reeves,F,11th,Huang High School,86,83,0,District,2917,1910635,655.00,$645-675
392,Jeffrey Eaton,M,10th,Huang High School,99,90,0,District,2917,1910635,655.00,$645-675
393,Evelyn Miller,F,9th,Huang High School,65,71,0,District,2917,1910635,655.00,$645-675
394,Christopher Kidd,M,9th,Huang High School,97,55,0,District,2917,1910635,655.00,$645-675
395,Sarah Adams,F,9th,Huang High School,91,62,0,District,2917,1910635,655.00,$645-675
396,Melinda Nelson,F,12th,Huang High School,75,82,0,District,2917,1910635,655.00,$645-675
397,Kevin Brooks,M,11th,Huang High School,78,72,0,District,2917,1910635,655.00,$645-675
398,John Bowen,M,12th,Huang High School,77,56,0,District,2917,1910635,655.00,$645-675
399,Tracie Abbott,F,12th,Huang High School,72,69,0,District,2917,1910635,655.00,$645-675
400,Allen Foster,M,11th,Huang High School,93,65,0,District,2917,1910635,655.00,$645-675
401,Kathryn Elliott,F,12th,Huang High School,63,91,0,District,2917,1910635,655.00,$645-675
402,Christopher Walker,M,12th,Huang High School,94,66,0,District,2917,1910635,655.00,$645-675
403,Cynthia Martin,F,11th,Huang High School,67,59,0,District,2917,1910635,655.00,$645-675
404,Amanda Bennett,F,11th,Huang High School,88,97,0,District,2917,1910635,655.00,$645-675
405,Dennis Padilla,M,11th,Huang High School,92,93,0,District,2917,1910635,655.00,$645-675
406,Antonio Miller,M,11th,Huang High School,63,63,0,District,2917,1910635,655.00,$645-675
407,Melissa Trevino,F,11th,Huang High School,71,56,0,District,2917,1910635,655.00,$645-675
408,Andrew King,M,10th,Huang High School,99,80,0,District,2917,1910635,655.00,$645-675
409,John Martinez,M,11th,Huang High School,68,76,0,District,2917,1910635,655.00,$645-675
410,Lauren King,F,9th,Huang High School,74,82,0,District,2917,1910635,655.00,$645-675
411,Stephanie Mercado,F,9th,Huang High School,93,98,0,District,2917,1910635,655.00,$645-675
412,William Smith,M,11th,Huang High School,69,94,0,District,2917,1910635,655.00,$645-675
413,Jonathan Marshall,M,12th,Huang High School,86,72,0,District,2917,1910635,655.00,$645-675
414,Luke Lowery MD,M,10th,Huang High School,93,82,0,District,2917,1910635,655.00,$645-675
415,Emily Reynolds,F,9th,Huang High School,88,99,0,District,2917,1910635,655.00,$645-675
416,Kevin Mclean,M,9th,Huang High School,86,80,0,District,2917,1910635,655.00,$645-675
417,Elizabeth Taylor,F,11th,Huang High School,97,84,0,District,2917,1910635,655.00,$645-675
418,Pamela Rivas,F,11th,Huang High School,84,58,0,District,2917,1910635,655.00,$645-675
419,Tammy Martin,F,9th,Huang High School,84,64,0,District,2917,1910635,655.00,$645-675
420,Holly Watkins,F,9th,Huang High School,81,74,0,District,2917,1910635,655.00,$645-675
421,Patrick Chen,M,9th,Huang High School,67,79,0,District,2917,1910635,655.00,$645-675
422,Michelle Griffin,F,10th,Huang High School,85,81,0,District,2917,1910635,655.00,$645-675
423,Theresa Andrews,F,12th,Huang High School,65,58,0,District,2917,1910635,655.00,$645-675
424,Alan Henry,M,9th,Huang High School,63,81,0,District,2917,1910635,655.00,$645-675
425,Dr. Larry Hines,M,10th,Huang High School,91,59,0,District,2917,1910635,655.00,$645-675
426,Travis Frazier,M,12th,Huang High School,75,68,0,District,2917,1910635,655.00,$645-675
427,Julie Jones,F,12th,Huang High School,74,68,0,District,2917,1910635,655.00,$645-675
428,Natalie Reynolds,F,10th,Huang High School,77,70,0,District,2917,1910635,655.00,$645-675
429,Jessica Cohen,F,10th,Huang High School,69,98,0,District,2917,1910635,655.00,$645-675
430,Jason Robinson,M,12th,Huang High School,69,95,0,District,2917,1910635,655.00,$645-675
431,Heather Palmer,F,9th,Huang High School,78,57,0,District,2917,1910635,655.00,$645-675
432,Emily Cardenas MD,F,10th,Huang High School,77,87,0,District,2917,1910635,655.00,$645-675
433,Scott Glover,M,12th,Huang High School,65,92,0,District,2917,1910635,655.00,$645-675
434,Jacqueline White,F,12th,Huang High School,68,67,0,District,2917,1910635,655.00,$645-675
435,Mrs. Elizabeth Espinoza DDS,F,9th,Huang High School,76,75,0,District,2917,1910635,655.00,$645-675
436,Toni Porter,F,11th,Huang High School,92,72,0,District,2917,1910635,655.00,$645-675
437,Jennifer Mejia,F,11th,Huang High School,90,59,0,District,2917,1910635,655.00,$645-675
438,Brenda Peterson,F,10th,Huang High School,75,78,0,District,2917,1910635,655.00,$645-675
439,Paul Hamilton,M,9th,Huang High School,73,72,0,District,2917,1910635,655.00,$645-675
440,Patricia Nguyen,F,11th,Huang High School,83,56,0,District,2917,1910635,655.00,$645-675
441,James Ho,M,12th,Huang High School,86,61,0,District,2917,1910635,655.00,$645-675
442,Elizabeth Cohen,F,10th,Huang High School,97,61,0,District,2917,1910635,655.00,$645-675
443,Stephanie Lane,F,9th,Huang High School,70,57,0,District,2917,1910635,655.00,$645-675
444,Dawn Rhodes,F,12th,Huang High School,67,66,0,District,2917,1910635,655.00,$645-675
445,Theresa Robinson,F,10th,Huang High School,63,65,0,District,2917,1910635,655.00,$645-675
446,Breanna Mosley,F,9th,Huang High School,85,79,0,District,2917,1910635,655.00,$645-675
447,Carmen Wilson,F,10th,Huang High School,69,92,0,District,2917,1910635,655.00,$645-675
448,Ian Brown,M,9th,Huang High School,77,71,0,District,2917,1910635,655.00,$645-675
449,Kathleen Matthews,F,11th,Huang High School,96,60,0,District,2917,1910635,655.00,$645-675
450,Bryan Diaz,M,11th,Huang High School,64,84,0,District,2917,1910635,655.00,$645-675
451,Gina Sweeney,F,11th,Huang High School,81,59,0,District,2917,1910635,655.00,$645-675
452,Alan Garcia,M,10th,Huang High School,88,60,0,District,2917,1910635,655.00,$645-675
453,Erik Wheeler,M,10th,Huang High School,94,58,0,District,2917,1910635,655.00,$645-675
454,Stephanie Robles,F,9th,Huang High School,83,95,0,District,2917,1910635,655.00,$645-675
455,Samantha Hanson,F,9th,Huang High School,83,61,0,District,2917,1910635,655.00,$645-675
456,Christopher Williams,M,11th,Huang High School,89,83,0,District,2917,1910635,655.00,$645-675
457,Stephanie Hart,F,12th,Huang High School,94,63,0,District,2917,1910635,655.00,$645-675
458,Mrs. Lisa Becker,F,11th,Huang High School,84,68,0,District,2917,1910635,655.00,$645-675
459,Bianca Johnson,F,9th,Huang High School,92,68,0,District,2917,1910635,655.00,$645-675
460,Amy Steele,F,12th,Huang High School,67,63,0,District,2917,1910635,655.00,$645-675
461,Gina Contreras,F,9th,Huang High School,92,92,0,District,2917,1910635,655.00,$645-675
462,Jaime Alexander,F,10th,Huang High School,93,77,0,District,2917,1910635,655.00,$645-675
463,Kevin Coleman,M,12th,Huang High School,88,77,0,District,2917,1910635,655.00,$645-675
464,Caitlin Williams,F,10th,Huang High School,98,79,0,District,2917,1910635,655.00,$645-675
465,Joseph Lloyd,M,9th,Huang High School,81,89,0,District,2917,1910635,655.00,$645-675
466,Carrie Hernandez,F,11th,Huang High School,86,92,0,District,2917,1910635,655.00,$645-675
467,Mr. Travis Young,M,10th,Huang High School,81,61,0,District,2917,1910635,655.00,$645-675
468,Francis Wright,M,12th,Huang High School,63,92,0,District,2917,1910635,655.00,$645-675
469,Joel Harper,M,9th,Huang High School,99,94,0,District,2917,1910635,655.00,$645-675
470,Eduardo Park,M,9th,Huang High School,67,62,0,District,2917,1910635,655.00,$645-675
471,Melissa Yoder,F,10th,Huang High School,95,74,0,District,2917,1910635,655.00,$645-675
472,Donna Campbell,F,9th,Huang High School,82,64,0,District,2917,1910635,655.00,$645-675
473,Connie Delacruz,F,9th,Huang High School,64,58,0,District,2917,1910635,655.00,$645-675
474,Luis Parker,M,9th,Huang High School,89,95,0,District,2917,1910635,655.00,$645-675
475,Pamela Watts,F,11th,Huang High School,82,58,0,District,2917,1910635,655.00,$645-675
476,Lindsey Mitchell,F,10th,Huang High School,72,89,0,District,2917,1910635,655.00,$645-675
477,Brenda Price,F,10th,Huang High School,79,75,0,District,2917,1910635,655.00,$645-675
478,Joseph Howard,M,10th,Huang High School,90,61,0,District,2917,1910635,655.00,$645-675
479,Amy Evans,F,10th,Huang High School,92,73,0,District,2917,1910635,655.00,$645-675
480,Paula Fernandez DVM,F,9th,Huang High School,69,96,0,District,2917,1910635,655.00,$645-675
481,Amber Cunningham,F,11th,Huang High School,97,86,0,District,2917,1910635,655.00,$645-675
482,Preston Wheeler,M,10th,Huang High School,65,56,0,District,2917,1910635,655.00,$645-675
483,James Lopez,M,9th,Huang High School,68,89,0,District,2917,1910635,655.00,$645-675
484,Chad Drake,M,11th,Huang High School,67,99,0,District,2917,1910635,655.00,$645-675
485,Samuel Blackburn,M,11th,Huang High School,73,96,0,District,2917,1910635,655.00,$645-675
486,Shawn Nielsen,M,9th,Huang High School,86,81,0,District,2917,1910635,655.00,$645-675
487,Eric Perez,M,10th,Huang High School,83,67,0,District,2917,1910635,655.00,$645-675
488,Kevin Montgomery,M,12th,Huang High School,67,81,0,District,2917,1910635,655.00,$645-675
489,Terry Thomas,M,9th,Huang High School,88,65,0,District,2917,1910635,655.00,$645-675
490,Kim Meyer,F,9th,Huang High School,92,66,0,District,2917,1910635,655.00,$645-675
491,Michael Townsend,M,10th,Huang High School,95,78,0,District,2917,1910635,655.00,$645-675
492,Ronnie Rodriguez,M,10th,Huang High School,71,79,0,District,2917,1910635,655.00,$645-675
493,Savannah Smith,F,10th,Huang High School,95,79,0,District,2917,1910635,655.00,$645-675
494,Shane Nguyen,M,10th,Huang High School,74,65,0,District,2917,1910635,655.00,$645-675
495,Michael Brown,M,12th,Huang High School,99,71,0,District,2917,1910635,655.00,$645-675
496,Robert Young,M,9th,Huang High School,70,72,0,District,2917,1910635,655.00,$645-675
497,Daniel Griffin,M,9th,Huang High School,74,98,0,District,2917,1910635,655.00,$645-675
498,James Johnson,M,11th,Huang High School,73,80,0,District,2917,1910635,655.00,$645-675
499,Mary Cox,F,10th,Huang High School,97,79,0,District,2917,1910635,655.00,$645-675
500,Tina Aguirre,F,10th,Huang High School,86,90,0,District,2917,1910635,655.00,$645-675
501,Jillian Mcdonald,F,9th,Huang High School,64,70,0,District,2917,1910635,655.00,$645-675
502,Matthew Branch,M,10th,Huang High School,71,89,0,District,2917,1910635,655.00,$645-675
503,Christopher Jordan,M,11th,Huang High School,78,84,0,District,2917,1910635,655.00,$645-675
504,Victor Mcguire,M,11th,Huang High School,93,94,0,District,2917,1910635,655.00,$645-675
505,Erin Arnold,F,10th,Huang High School,96,78,0,District,2917,1910635,655.00,$645-675
